Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
mimporto-traffic-analytics,"Mimporto Traffic Analytics",1.8.0,1.7.0,https://downloads.wordpress.org/plugin/mimporto-traffic-analytics.1.8.0.zip,"2026-06-01 10:13:00",https://wordpress.org/plugins/mimporto-traffic-analytics/,6.0,7.4,0
mits-image-optimizer,"MITS Image Optimizer",1.2.14,1.2.12,https://downloads.wordpress.org/plugin/mits-image-optimizer.1.2.14.zip,"2026-06-01 10:14:00",https://wordpress.org/plugins/mits-image-optimizer/,6.0,8.0,0
mold-plot,"Mold Plot",2.0,1.1,https://downloads.wordpress.org/plugin/mold-plot.2.0.zip,"2026-06-01 08:24:00",https://wordpress.org/plugins/mold-plot/,6.0,7.4,0
montypay,MontyPay,4.5.3,4.5.2,https://downloads.wordpress.org/plugin/montypay.4.5.3.zip,"2026-06-01 10:16:00",https://wordpress.org/plugins/montypay/,6.0,8.0,20
neexa-ai,"Neexa | Sales and Enrollment AI Agent for B2C Businesses and Schools",2.1.1,1.0,https://downloads.wordpress.org/plugin/neexa-ai.2.1.1.zip,"2026-06-01 08:33:00",https://wordpress.org/plugins/neexa-ai/,4.7,7.0,60
official-easymailing,"Official Easymailing",1.5.0,1.4.2,https://downloads.wordpress.org/plugin/official-easymailing.1.5.0.zip,"2026-06-01 07:54:00",https://wordpress.org/plugins/official-easymailing/,4.7.5,7.1,70
opsassist-data-bridge-for-woocommerce,"Purchase Orders, Suppliers & Multi-Warehouse Inventory for WooCommerce — Free",1.5.3,1.5.0,https://downloads.wordpress.org/plugin/opsassist-data-bridge-for-woocommerce.1.5.3.zip,"2026-06-01 10:17:00",https://wordpress.org/plugins/opsassist-data-bridge-for-woocommerce/,5.6,7.0,0
pay-to-view-lite,"Pay-To-View Lite",1.2.7,1.2.6,https://downloads.wordpress.org/plugin/pay-to-view-lite.1.2.7.zip,"2026-06-01 08:14:00",https://wordpress.org/plugins/pay-to-view-lite/,5.0,7.0,10
paycall-analytics,"PayCall Analytics",5.0,1.0,https://downloads.wordpress.org/plugin/paycall-analytics.5.0.zip,"2026-06-01 10:14:00",https://wordpress.org/plugins/paycall-analytics/,6.0,7.4,0
paycall-multisend-sms-tts-support-66-languages,"PayCall Multisend SMS & TTS Support 66 languages",1.1,1.0,https://downloads.wordpress.org/plugin/paycall-multisend-sms-tts-support-66-languages.1.1.zip,"2026-06-01 10:15:00",https://wordpress.org/plugins/paycall-multisend-sms-tts-support-66-languages/,6.0,7.4,10
pdf-preview-inside-file-block,"PDF-Preview inside File-Block",1.2,1.1,https://downloads.wordpress.org/plugin/pdf-preview-inside-file-block.1.2.zip,"2026-06-01 09:56:00",https://wordpress.org/plugins/pdf-preview-inside-file-block/,6.9,8.0,0
pojo-accessibility,"Ally – Web Accessibility & Usability",4.1.2,4.1.0,https://downloads.wordpress.org/plugin/pojo-accessibility.4.1.2.zip,"2026-06-01 08:56:00",https://wordpress.org/plugins/pojo-accessibility/,6.7,7.4,500000
printprice-3d-calculator,"PrintPrice — STL & 3MF Price Calculator for WooCommerce",1.0.4,1.0.3,https://downloads.wordpress.org/plugin/printprice-3d-calculator.1.0.4.zip,"2026-06-01 10:17:00",https://wordpress.org/plugins/printprice-3d-calculator/,6.0,7.4,0
product-category,"Product Category",1.5.3,1.5.2,https://downloads.wordpress.org/plugin/product-category.1.5.3.zip,"2026-06-01 08:04:00",https://wordpress.org/plugins/product-category/,5.6,7.4,200
